AÑO;PERIODO;FECHA ENVIO;CODIGO ENTIDAD;ENTIDAD;CODIGO LINEA;LINEA INTERVENCION;CODIGO SERVICIO;NOMBRE SERVICIO;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;CODIGO CENTRO ATENCION;NOMBRE CENTRO ATENCION;N° DE CEM;N° CASOS ATENDIDOS-TOTAL;N° CASOS ATENDIDOS - HOMBRES - TOTAL;N° CASOS ATENDIDOS - MUJERES - TOTAL;N° CASOS ATENDIDOS - VIOLENCIA PSICOLOGICA;N° CASOS ATENDIDOS - VIOLENCIA FISICA;N° CASOS ATENDIDOS - VIOLENCIA SEXUAL;N° CASOS ATENDIDOS - VIOLENCIA ECONÓMICA O PATRIMONIAL;N° CASOS ATENDIDOS - 0_5 - TOTAL;N° CASOS ATENDIDOS - 0_5 - HOMBRES;N° CASOS ATENDIDOS - 0_5 - MUJERES;N° CASOS ATENDIDOS - 6_11 - TOTAL;N° CASOS ATENDIDOS - 6_11 - HOMBRES;N° CASOS ATENDIDOS - 6_11 - MUJERES;N° CASOS ATENDIDOS - 12_17 - TOTAL;N° CASOS ATENDIDOS - 12_17 - HOMBRES;N° CASOS ATENDIDOS - 12_17 - MUJERES;N° CASOS ATENDIDOS - 18_25 - TOTAL;N° CASOS ATENDIDOS - 18_25  - HOMBRES;N° CASOS ATENDIDOS - 18_25 - MUJERES;N° CASOS ATENDIDOS - 18_29 - TOTAL;N° CASOS ATENDIDOS - 18_29  - HOMBRES;N° CASOS ATENDIDOS - 18_29 - MUJERES;N° CASOS ATENDIDOS - 26_35 - TOTAL;N° CASOS ATENDIDOS - 26_35 - HOMBRES;N° CASOS ATENDIDOS - 26_35 - MUJERES;N° CASOS ATENDIDOS - 36_45 - TOTAL;N° CASOS ATENDIDOS - 36_45 - HOMBRES;N° CASOS ATENDIDOS - 36_45 - MUJERES;N° CASOS ATENDIDOS - 30_59 - TOTAL;N° CASOS ATENDIDOS - 30_59 - HOMBRES;N° CASOS ATENDIDOS - 30_59 - MUJERES;N° CASOS ATENDIDOS - 46_59 - TOTAL;N° CASOS ATENDIDOS - 46_59 - HOMBRES;N° CASOS ATENDIDOS - 46_59 - MUJERES;N° CASOS ATENDIDOS - 60_MÁS - TOTAL;N° CASOS ATENDIDOS - 60_MÁS - HOMBRES;N° CASOS ATENDIDOS - 60_MÁS - MUJERES;N° DE ACTIVIDADES - TOTAL
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;200301;PIURA;HUANCABAMBA;HUANCABAMBA;CEM133;HUANCABAMBA;1;281;46;235;151;115;15;0;13;9;4;44;20;24;27;5;22;;;;82;3;79;;;;;;;101;9;92;;;;14;0;14;8 158
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;100801;HUÁNUCO;PACHITEA;PANAO;CEM134;PACHITEA;1;99;11;88;30;51;18;0;4;1;3;16;6;10;12;1;11;;;;34;1;33;;;;;;;31;1;30;;;;2;1;1;6 904
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;90301;HUANCAVELICA;ANGARAES;LIRCAY;CEM135;ANGARAES;1;227;10;217;96;106;25;0;9;1;8;5;1;4;35;4;31;;;;50;0;50;;;;;;;99;3;96;;;;29;1;28;7 728
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;60601;CAJAMARCA;CUTERVO;CUTERVO;CEM136;CUTERVO;1;256;36;220;80;145;31;0;15;5;10;44;17;27;39;10;29;;;;46;1;45;;;;;;;103;3;100;;;;9;0;9;8 509
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;130401;LA LIBERTAD;CHEPÉN;CHEPÉN;CEM137;CHEPEN;1;253;35;218;89;127;37;0;5;2;3;25;9;16;51;12;39;;;;68;7;61;;;;;;;96;4;92;;;;8;1;7;8 833
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;60701;CAJAMARCA;HUALGAYOC;BAMBAMARCA;CEM138;HUALGAYOC;1;174;36;138;110;62;2;0;4;2;2;20;9;11;12;6;6;;;;43;0;43;;;;;;;52;5;47;;;;43;14;29;4 321
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;160401;LORETO;MARISCAL RAMÓN CASTILLA;RAMÓN CASTILLA;CEM139;CABALLO COCHA;1;168;14;154;58;71;39;0;8;2;6;21;4;17;37;5;32;;;;42;0;42;;;;;;;55;2;53;;;;5;1;4;3 026
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;40701;AREQUIPA;ISLAY;MOLLENDO;CEM140;ISLAY;1;472;55;417;289;159;23;1;8;4;4;21;9;12;53;11;42;;;;96;4;92;;;;;;;252;16;236;;;;42;11;31;10 453
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;131201;LA LIBERTAD;VIRÚ;VIRÚ;CEM141;VIRU;1;177;21;156;58;79;40;0;9;5;4;22;8;14;28;2;26;;;;57;1;56;;;;;;;58;5;53;;;;3;0;3;4 927
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;110207;ICA;CHINCHA;PUEBLO NUEVO ;CEM142;PUEBLO NUEVO;1;438;57;381;223;176;36;3;22;4;18;53;25;28;54;12;42;;;;96;3;93;;;;;;;189;9;180;;;;24;4;20;9 803
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;20801;ÁNCASH;CASMA;CASMA;CEM143;CASMA;1;248;36;212;138;100;10;0;27;14;13;23;12;11;18;5;13;;;;71;0;71;;;;;;;99;0;99;;;;10;5;5;8 534
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;211001;PUNO;SAN ANTONIO DE PUTINA ;PUTINA;CEM144;SAN ANTONIO DE PUTINA;1;167;14;153;77;83;7;0;3;1;2;14;4;10;18;3;15;;;;50;0;50;;;;;;;78;4;74;;;;4;2;2;6 242
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150128;LIMA METROPOLITANA;LIMA;RÍMAC;CEM145;RÍMAC;1;637;159;478;284;268;84;1;90;45;45;119;48;71;76;33;43;;;;101;3;98;;;;;;;179;9;170;;;;72;21;51;18 762
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;80301;CUSCO;ANTA;ANTA;CEM146;ANTA;1;391;71;320;152;215;24;0;15;9;6;51;27;24;57;25;32;;;;68;1;67;;;;;;;188;6;182;;;;12;3;9;12 540
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;230201;TACNA;CANDARAVE;CANDARAVE;CEM147;CANDARAVE;1;64;7;57;31;27;5;1;1;1;0;5;2;3;3;0;3;;;;9;2;7;;;;;;;39;2;37;;;;7;0;7;1 305
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;60201;CAJAMARCA;CAJABAMBA;CAJABAMBA;CEM148;CAJABAMBA;1;132;15;117;51;73;7;1;1;1;0;2;2;0;11;0;11;;;;33;3;30;;;;;;;65;1;64;;;;20;8;12;4 539
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;30501;APURÍMAC;COTABAMBAS;TAMBOBAMBA;CEM149;COTABAMBAS;1;298;32;266;127;152;19;0;11;7;4;33;16;17;38;4;34;;;;87;0;87;;;;;;;112;2;110;;;;17;3;14;13 417
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;210301;PUNO;CARABAYA;MACUSANI;CEM150;CARABAYA;1;218;12;206;75;122;21;0;5;2;3;19;6;13;21;1;20;;;;73;1;72;;;;;;;87;2;85;;;;13;0;13;4 875
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;211201;PUNO;SANDIA;SANDIA;CEM151;SANDIA;1;178;32;146;60;104;14;0;11;7;4;34;17;17;27;5;22;;;;44;0;44;;;;;;;55;2;53;;;;7;1;6;8 127
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;CEM152;DATEM DEL MARAÑON;1;167;10;157;58;69;36;4;6;3;3;17;3;14;21;1;20;;;;53;0;53;;;;;;;68;3;65;;;;2;0;2;1 081
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;81301;CUSCO;URUBAMBA;URUBAMBA;CEM153;URUBAMBA;1;229;18;211;112;96;21;0;9;4;5;21;6;15;19;6;13;;;;53;0;53;;;;;;;116;1;115;;;;11;1;10;6 619
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;120501;JUNÍN;JUNÍN;JUNÍN;CEM154;JUNIN;1;165;17;148;75;74;16;0;8;4;4;21;6;15;16;3;13;;;;43;0;43;;;;;;;68;2;66;;;;9;2;7;2 992
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150201;LIMA PROVINCIAS;BARRANCA;BARRANCA;CEM155;BARRANCA;1;381;49;332;204;157;20;0;3;1;2;32;9;23;38;12;26;;;;88;6;82;;;;;;;192;14;178;;;;28;7;21;5 521
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;10401;AMAZONAS;CONDORCANQUI;NIEVA;CEM156;CONDORCANQUI;1;177;13;164;50;93;34;0;11;4;7;21;7;14;30;0;30;;;;57;1;56;;;;;;;55;1;54;;;;3;0;3;5 159
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;100301;HUÁNUCO;DOS DE MAYO;LA UNIÓN;CEM157;DOS DE MAYO;1;151;13;138;74;56;21;0;3;1;2;16;6;10;18;1;17;;;;44;2;42;;;;;;;63;2;61;;;;7;1;6;2 067
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;210601;PUNO;HUANCANÉ;HUANCANÉ;CEM158;HUANCANE;1;187;25;162;79;94;11;3;7;5;2;15;6;9;27;6;21;;;;34;0;34;;;;;;;79;5;74;;;;25;3;22;17 115
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;21201;ÁNCASH;HUAYLAS;CARAZ;CEM159;HUAYLAS;1;144;20;124;70;59;15;0;2;2;0;5;1;4;22;3;19;;;;37;6;31;;;;;;;70;7;63;;;;8;1;7;3 684
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;90601;HUANCAVELICA;HUAYTARA;HUAYTARA;CEM160;HUAYTARA;1;123;26;97;80;26;14;3;11;5;6;19;12;7;17;6;11;;;;27;0;27;;;;;;;42;3;39;;;;7;0;7;2 689
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;210701;PUNO;LAMPA;LAMPA;CEM161;LAMPA;1;293;35;258;183;106;4;0;16;4;12;24;13;11;39;13;26;;;;74;3;71;;;;;;;126;1;125;;;;14;1;13;14 183
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;250201;UCAYALI;ATALAYA;RAYMONDI;CEM162;ATALAYA;1;217;19;198;102;67;43;5;9;4;5;21;5;16;39;3;36;;;;65;1;64;;;;;;;79;4;75;;;;4;2;2;4 730
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;20601;ÁNCASH;CARHUAZ;CARHUAZ;CEM163;CARHUAZ;1;169;16;153;46;90;32;1;5;3;2;17;3;14;33;2;31;;;;39;1;38;;;;;;;68;7;61;;;;7;0;7;3 845
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;60301;CAJAMARCA;CELENDÍN;CELENDÍN;CEM164;CELENDÍN;1;103;7;96;35;48;20;0;1;0;1;7;5;2;14;0;14;;;;25;1;24;;;;;;;53;1;52;;;;3;0;3;2 058
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;160501;LORETO;REQUENA;REQUENA;CEM165;REQUENA;1;245;17;228;108;68;21;48;4;2;2;5;2;3;34;3;31;;;;83;1;82;;;;;;;110;8;102;;;;9;1;8;3 331
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;220601;SAN MARTÍN;MARISCAL CÁCERES;JUANJUI;CEM166;MARISCAL CÁCERES;1;381;55;326;124;175;82;0;26;14;12;63;16;47;97;18;79;;;;61;0;61;;;;;;;126;6;120;;;;8;1;7;11 265
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;220201;SAN MARTÍN;BELLAVISTA;BELLAVISTA;CEM167;BELLAVISTA-SAN MARTIN;1;358;35;323;152;156;43;7;17;6;11;33;12;21;58;9;49;;;;99;3;96;;;;;;;140;4;136;;;;11;1;10;4 001
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;190201;PASCO;DANIEL ALCIDES CARRIÓN;YANAHUANCA;CEM168;DANIEL ALCIDES CARRION;1;128;17;111;63;33;31;1;3;2;1;18;6;12;18;3;15;;;;21;2;19;;;;;;;54;2;52;;;;14;2;12;5 277
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;230301;TACNA;JORGE BASADRE;LOCUMBA;CEM169;JORGE BASADRE;1;135;30;105;112;23;0;0;26;11;15;24;14;10;17;3;14;;;;18;1;17;;;;;;;47;1;46;;;;3;0;3;2 955
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;240301;TUMBES;ZARUMILLA;ZARUMILLA;CEM170;ZARUMILLA;1;318;48;270;207;102;8;1;9;2;7;44;21;23;41;18;23;;;;92;3;89;;;;;;;128;3;125;;;;4;1;3;3 889
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;120606;JUNÍN;SATIPO;PANGOA;CEM171;PANGOA;1;346;25;321;183;83;79;1;12;3;9;38;11;27;68;4;64;;;;81;0;81;;;;;;;140;7;133;;;;7;0;7;3 248
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;50407;AYACUCHO;HUANTA;SIVIA;CEM172;SIVIA;1;174;16;158;53;91;23;7;8;5;3;12;6;6;28;1;27;;;;54;2;52;;;;;;;68;2;66;;;;4;0;4;3 728
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;80401;CUSCO;CALCA;CALCA;CEM173;CALCA;1;276;30;246;118;123;34;1;8;4;4;27;12;15;45;9;36;;;;47;1;46;;;;;;;141;2;139;;;;8;2;6;13 232
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;131101;LA LIBERTAD;GRAN CHIMU;CASCAS;CEM174;GRAN CHIMU;1;76;11;65;41;20;15;0;11;4;7;13;5;8;13;2;11;;;;11;0;11;;;;;;;27;0;27;;;;1;0;1;2 247
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;110104;ICA;ICA;OCUCAJE;CEM175;OCUCAJE;1;82;18;64;45;19;18;0;2;2;0;25;14;11;29;2;27;;;;11;0;11;;;;;;;14;0;14;;;;1;0;1;4 917
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;110102;ICA;ICA;LA TINGUIÑA;CEM176;LA TINGUIÑA;1;468;107;361;184;226;58;0;49;25;24;105;55;50;86;18;68;;;;88;1;87;;;;;;;124;5;119;;;;16;3;13;25 757
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;90401;HUANCAVELICA;CASTROVIRREYNA;CASTROVIRREYNA;CEM177;CASTROVIRREYNA;1;165;56;109;81;72;11;1;31;19;12;39;20;19;39;13;26;;;;19;2;17;;;;;;;35;2;33;;;;2;0;2;7 182
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;60501;CAJAMARCA;CONTUMAZA;CONTUMAZA;CEM178;CONTUMAZA;1;109;16;93;58;42;9;0;10;1;9;27;9;18;19;3;16;;;;13;0;13;;;;;;;33;2;31;;;;7;1;6;3 649
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;100901;HUÁNUCO;PUERTO INCA;PUERTO INCA;CEM179;PUERTO INCA;1;187;18;169;26;97;64;0;4;0;4;28;6;22;50;5;45;;;;53;3;50;;;;;;;48;4;44;;;;4;0;4;7 432
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;160601;LORETO;UCAYALI;CONTAMANA;CEM180;UCAYALI;1;221;33;188;94;107;19;1;17;11;6;25;7;18;41;9;32;;;;45;2;43;;;;;;;86;4;82;;;;7;0;7;3 641
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;81101;CUSCO;PAUCARTAMBO;PAUCARTAMBO;CEM181;PAUCARTAMBO;1;226;45;181;68;143;14;1;20;11;9;24;15;9;30;5;25;;;;53;7;46;;;;;;;93;6;87;;;;6;1;5;9 210
2017;ENE - DIC;16/01/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;220701;SAN MARTÍN;PICOTA;PICOTA;CEM182;PICOTA;1;186;14;172;85;63;38;0;2;1;1;29;6;23;30;4;26;;;;60;0;60;;;;;;;58;1;57;;;;7;2;5;6 934
